YEAR,DISPOSITION,OFFENSE TYPE,RACE,DEFENDANT COUNT
2015,Verdict Guilty,Narcotics,White [Hispanic or Latino],1
2015,Verdict Guilty,Official Misconduct,Black,1
2015,Verdict Guilty,Other Offense,Black,8
2015,Verdict Guilty,Possession of Shank in Penal Institution,White [Hispanic or Latino],1
2015,Verdict Guilty,Possession of Stolen Motor Vehicle,Black,2
2015,Verdict Guilty,PROMIS Conversion,Black,20
2015,Verdict Guilty,PROMIS Conversion,HISPANIC,2
2015,Verdict Guilty,PROMIS Conversion,White,1
2015,Verdict Guilty,PROMIS Conversion,White [Hispanic or Latino],1
2015,Verdict Guilty,Residential Burglary,Black,2
2015,Verdict Guilty,Retail Theft,Black,2
2015,Verdict Guilty,Robbery,Black,1
2015,Verdict Guilty,Sex Crimes,Black,6
2015,Verdict Guilty,Sex Crimes,HISPANIC,1
2015,Verdict Guilty,Sex Crimes,White [Hispanic or Latino],7
2015,Verdict Guilty,Sex Crimes,White/Black [Hispanic or Latino],1
2015,Verdict Guilty,Stalking,Black,1
2015,Verdict Guilty,Theft,Black,2
2015,Verdict Guilty,Theft by Deception,White [Hispanic or Latino],1
2015,Verdict Guilty,UUW - Unlawful Use of Weapon,Black,22
2015,Verdict Guilty,UUW - Unlawful Use of Weapon,White,1
2015,Verdict Guilty,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],3
2015,Verdict Guilty,Violation Order Of Protection,White,1
2015,Verdict Guilty - Lesser Included,Homicide,Black,1
2015,Verdict Guilty - Lesser Included,Narcotics,Black,1
2015,Verdict-Not Guilty,Aggravated Battery,Black,4
2015,Verdict-Not Guilty,Aggravated Battery Police Officer,Black,3
2015,Verdict-Not Guilty,Aggravated Battery Police Officer,White,3
2015,Verdict-Not Guilty,Aggravated Battery With A Firearm,Black,5
2015,Verdict-Not Guilty,Aggravated Battery With A Firearm,White [Hispanic or Latino],1
2015,Verdict-Not Guilty,Aggravated DUI,Black,1
2015,Verdict-Not Guilty,Aggravated Robbery BB Gun,Black,1
2015,Verdict-Not Guilty,Armed Robbery,White [Hispanic or Latino],1
2015,Verdict-Not Guilty,Armed Violence,HISPANIC,1
2015,Verdict-Not Guilty,Attempt Homicide,Black,2
2015,Verdict-Not Guilty,Burglary,Black,3
2015,Verdict-Not Guilty,Criminal Damage to Property,Black,1
2015,Verdict-Not Guilty,Disarming Police Officer,Black,1
2015,Verdict-Not Guilty,Domestic Battery,White,1
2015,Verdict-Not Guilty,Failure to Register as a Sex Offender,Black,1
2015,Verdict-Not Guilty,Home Invasion,Black,2
2015,Verdict-Not Guilty,Homicide,Black,7
2015,Verdict-Not Guilty,Homicide,HISPANIC,1
2015,Verdict-Not Guilty,Homicide,White,1
2015,Verdict-Not Guilty,Homicide,White [Hispanic or Latino],2
2015,Verdict-Not Guilty,Narcotics,Black,14
2015,Verdict-Not Guilty,Narcotics,White,1
2015,Verdict-Not Guilty,Narcotics,White [Hispanic or Latino],1
2015,Verdict-Not Guilty,Official Misconduct,Black,1
2015,Verdict-Not Guilty,Other Offense,Black,3
2015,Verdict-Not Guilty,Possession of Stolen Motor Vehicle,Black,3
2015,Verdict-Not Guilty,Residential Burglary,Black,1
2015,Verdict-Not Guilty,Robbery,Black,1
2015,Verdict-Not Guilty,Sex Crimes,Black,7
2015,Verdict-Not Guilty,Sex Crimes,White [Hispanic or Latino],1
2015,Verdict-Not Guilty,UUW - Unlawful Use of Weapon,Black,16
2015,Verdict-Not Guilty,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],1
2015,Verdict-Not Guilty,Violation Order Of Protection,White [Hispanic or Latino],1
2015,WOWI,Aggravated DUI,Black,2
2015,WOWI,Narcotics,Black,4
2015,WOWI,UUW - Unlawful Use of Weapon,Black,1
2016,,Aggravated DUI,,1
2016,,Aggravated DUI,White,1
2016,,Aggravated DUI,White [Hispanic or Latino],1
2016,,Aggravated Fleeing and Eluding,Black,1
2016,,Aggravated Fleeing and Eluding,White [Hispanic or Latino],1
2016,,Burglary,Black,1
2016,,Homicide,HISPANIC,1
2016,,Retail Theft,White,1
2016,,UUW - Unlawful Use of Weapon,,1
2016,,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],1
2016,BFW,Aggravated Battery,Black,1
2016,BFW,Aggravated Battery Police Officer,Black,1
2016,BFW,Aggravated DUI,,2
2016,BFW,Aggravated DUI,Black,2
2016,BFW,Aggravated DUI,HISPANIC,4
2016,BFW,Aggravated DUI,White,5
2016,BFW,Aggravated DUI,White [Hispanic or Latino],11
2016,BFW,Burglary,Black,5
2016,BFW,Burglary,White,1
2016,BFW,Credit Card Cases,Black,1
2016,BFW,Driving With Suspended Or Revoked License,Black,2
2016,BFW,Driving With Suspended Or Revoked License,HISPANIC,2
2016,BFW,Driving With Suspended Or Revoked License,White,4
2016,BFW,DUI,White [Hispanic or Latino],2
2016,BFW,Escape - Failure to Return,Black,1
2016,BFW,Forgery,Black,1
2016,BFW,Forgery,White,3
2016,BFW,Fraud,White [Hispanic or Latino],1
2016,BFW,Identity Theft,Black,1
2016,BFW,Narcotics,,1
2016,BFW,Narcotics,Asian,1
2016,BFW,Narcotics,Black,30
2016,BFW,Narcotics,White,16
2016,BFW,Narcotics,White [Hispanic or Latino],8
2016,BFW,Narcotics,White/Black [Hispanic or Latino],1
2016,BFW,Other Offense,Black,2
2016,BFW,Other Offense,White,3
2016,BFW,Possession of Stolen Motor Vehicle,Black,1
2016,BFW,Residential Burglary,,3
2016,BFW,Retail Theft,American Indian,1
2016,BFW,Retail Theft,Black,1
2016,BFW,Retail Theft,HISPANIC,1
2016,BFW,Retail Theft,White,2
2016,BFW,Sex Crimes,White [Hispanic or Latino],3
2016,BFW,Theft,White,3
2016,BFW,Violate Bail Bond,Black,1
2016,BFW,Violate Bail Bond,White,1
2016,BFW,Violate Bail Bond,White [Hispanic or Latino],2
2016,Case Dismissed,Aggravated Battery,Black,1
2016,Case Dismissed,Aggravated Battery,White,1
2016,Case Dismissed,Aggravated Battery Police Officer,White,1
2016,Case Dismissed,Burglary,White,5
2016,Case Dismissed,Criminal Damage to Property,Black,1
2016,Case Dismissed,Criminal Damage to Property,White,1
2016,Case Dismissed,Driving With Suspended Or Revoked License,Black,1
2016,Case Dismissed,Narcotics,White,2
2016,Case Dismissed,Narcotics,White [Hispanic or Latino],1
2016,Case Dismissed,Retail Theft,Asian,1
2016,Case Dismissed,Retail Theft,Black,5
2016,Case Dismissed,Retail Theft,White,4
2016,Case Dismissed,Retail Theft,White [Hispanic or Latino],2
2016,Case Dismissed,Theft,White,1
2016,Case Dismissed,Theft by Deception,White,1
2016,Case Dismissed,Violation Order Of Protection,White,1
2016,Death Suggested-Cause Abated,Aggravated Assault Police Officer,White [Hispanic or Latino],1
2016,Death Suggested-Cause Abated,Aggravated Battery,Black,1
2016,Death Suggested-Cause Abated,Aggravated Battery,White,1
2016,Death Suggested-Cause Abated,Aggravated Battery With A Firearm,White [Hispanic or Latino],1
2016,Death Suggested-Cause Abated,Aggravated DUI,Black,2
2016,Death Suggested-Cause Abated,Aggravated DUI,White,2
2016,Death Suggested-Cause Abated,Aggravated DUI,White [Hispanic or Latino],1
2016,Death Suggested-Cause Abated,Aggravated Fleeing and Eluding,Black,5
2016,Death Suggested-Cause Abated,Aggravated Robbery,Black,1
2016,Death Suggested-Cause Abated,Armed Robbery,Black,1
2016,Death Suggested-Cause Abated,Armed Robbery,White [Hispanic or Latino],5
2016,Death Suggested-Cause Abated,Arson,White,1
2016,Death Suggested-Cause Abated,Attempt Armed Robbery,White [Hispanic or Latino],1
2016,Death Suggested-Cause Abated,Attempt Homicide,Black,1
2016,Death Suggested-Cause Abated,Attempt Homicide,White [Hispanic or Latino],2
2016,Death Suggested-Cause Abated,Bribery,White [Hispanic or Latino],1
2016,Death Suggested-Cause Abated,Burglary,Black,2
2016,Death Suggested-Cause Abated,Burglary,White,2
2016,Death Suggested-Cause Abated,Burglary,White/Black [Hispanic or Latino],1
2016,Death Suggested-Cause Abated,Criminal Damage to Property,Black,1
2016,Death Suggested-Cause Abated,Criminal Damage to Property,White [Hispanic or Latino],2
2016,Death Suggested-Cause Abated,Domestic Battery,White,2
2016,Death Suggested-Cause Abated,Driving With Suspended Or Revoked License,Black,3
2016,Death Suggested-Cause Abated,Driving With Suspended Or Revoked License,White,2
2016,Death Suggested-Cause Abated,Driving With Suspended Or Revoked License,White [Hispanic or Latino],1
2016,Death Suggested-Cause Abated,DUI,Black,4
2016,Death Suggested-Cause Abated,Forgery,Black,2
2016,Death Suggested-Cause Abated,Fraud,Black,1
2016,Death Suggested-Cause Abated,Homicide,White,1
2016,Death Suggested-Cause Abated,Identity Theft,Black,1
2016,Death Suggested-Cause Abated,Narcotics,Black,30
2016,Death Suggested-Cause Abated,Narcotics,White,17
2016,Death Suggested-Cause Abated,Narcotics,White [Hispanic or Latino],6
2016,Death Suggested-Cause Abated,Other Offense,Black,1
2016,Death Suggested-Cause Abated,Other Offense,White,1
2016,Death Suggested-Cause Abated,Possession of Stolen Motor Vehicle,Black,5
2016,Death Suggested-Cause Abated,PROMIS Conversion,Black,13
2016,Death Suggested-Cause Abated,PROMIS Conversion,White,6
2016,Death Suggested-Cause Abated,Residential Burglary,White,1
2016,Death Suggested-Cause Abated,Retail Theft,Asian,2
2016,Death Suggested-Cause Abated,Retail Theft,Black,4
2016,Death Suggested-Cause Abated,Retail Theft,White,14
2016,Death Suggested-Cause Abated,Robbery,Black,1
2016,Death Suggested-Cause Abated,Sex Crimes,,2
2016,Death Suggested-Cause Abated,Sex Crimes,Black,1
2016,Death Suggested-Cause Abated,Sex Crimes,White,4
2016,Death Suggested-Cause Abated,Theft,Black,1
2016,Death Suggested-Cause Abated,Theft,White,1
2016,Death Suggested-Cause Abated,Unlawful Restraint,White [Hispanic or Latino],1
2016,Death Suggested-Cause Abated,UUW - Unlawful Use of Weapon,Black,19
2016,Death Suggested-Cause Abated,UUW - Unlawful Use of Weapon,White,1
2016,Death Suggested-Cause Abated,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],2
2016,Death Suggested-Cause Abated,Vehicular Hijacking,Black,1
2016,Finding Guilty,Aggravated Assault Police Officer,Black,2
2016,Finding Guilty,Aggravated Assault Police Officer Firearm,Black,2
2016,Finding Guilty,Aggravated Battery,Black,35
2016,Finding Guilty,Aggravated Battery,HISPANIC,1
2016,Finding Guilty,Aggravated Battery,White,10
2016,Finding Guilty,Aggravated Battery,White [Hispanic or Latino],5
2016,Finding Guilty,Aggravated Battery Police Officer,Black,40
2016,Finding Guilty,Aggravated Battery Police Officer,White,3
2016,Finding Guilty,Aggravated Battery Police Officer,White [Hispanic or Latino],9
2016,Finding Guilty,Aggravated Battery With A Firearm,Black,23
2016,Finding Guilty,Aggravated Battery With A Firearm,White [Hispanic or Latino],3
2016,Finding Guilty,Aggravated Discharge Firearm,Black,14
2016,Finding Guilty,Aggravated Discharge Firearm,White [Hispanic or Latino],6
2016,Finding Guilty,Aggravated DUI,,1
2016,Finding Guilty,Aggravated DUI,Asian,2
2016,Finding Guilty,Aggravated DUI,Black,53
2016,Finding Guilty,Aggravated DUI,HISPANIC,1
2016,Finding Guilty,Aggravated DUI,White,21
2016,Finding Guilty,Aggravated DUI,White [Hispanic or Latino],39
2016,Finding Guilty,Aggravated DUI,White/Black [Hispanic or Latino],1
2016,Finding Guilty,Aggravated Fleeing and Eluding,,1
2016,Finding Guilty,Aggravated Fleeing and Eluding,Black,22
2016,Finding Guilty,Aggravated Fleeing and Eluding,HISPANIC,1
2016,Finding Guilty,Aggravated Fleeing and Eluding,White,1
2016,Finding Guilty,Aggravated Fleeing and Eluding,White [Hispanic or Latino],1
2016,Finding Guilty,Aggravated Identity Theft,Black,2
2016,Finding Guilty,Aggravated Robbery,Black,10
2016,Finding Guilty,Aggravated Robbery,White,2
2016,Finding Guilty,Armed Robbery,Black,102
2016,Finding Guilty,Armed Robbery,Unknown,1
2016,Finding Guilty,Armed Robbery,White,1
2016,Finding Guilty,Armed Robbery,White [Hispanic or Latino],8
2016,Finding Guilty,Armed Violence,Black,8
2016,Finding Guilty,Armed Violence,White,1
2016,Finding Guilty,Armed Violence,White [Hispanic or Latino],1
2016,Finding Guilty,Arson,Black,4
2016,Finding Guilty,Attempt Armed Robbery,Black,1
2016,Finding Guilty,Attempt Homicide,Black,18
2016,Finding Guilty,Attempt Homicide,Unknown,1
2016,Finding Guilty,Attempt Homicide,White,1
2016,Finding Guilty,Attempt Homicide,White [Hispanic or Latino],7
2016,Finding Guilty,Bribery,Black,1
2016,Finding Guilty,Burglary,,1
2016,Finding Guilty,Burglary,Black,91
2016,Finding Guilty,Burglary,HISPANIC,1
2016,Finding Guilty,Burglary,White,14
2016,Finding Guilty,Burglary,White [Hispanic or Latino],5
2016,Finding Guilty,Burglary,White/Black [Hispanic or Latino],3
2016,Finding Guilty,Child Abduction,Black,1
2016,Finding Guilty,Child Abduction,White,1
2016,Finding Guilty,Child Abduction,White [Hispanic or Latino],1
2016,Finding Guilty,Credit Card Cases,Black,11
2016,Finding Guilty,Credit Card Cases,White,2
2016,Finding Guilty,Criminal Damage to Property,Black,18
2016,Finding Guilty,Criminal Damage to Property,White,1
2016,Finding Guilty,Criminal Damage to Property,White [Hispanic or Latino],3
2016,Finding Guilty,Criminal Trespass To Residence,Black,2
2016,Finding Guilty,Deceptive Practice,Black,1
2016,Finding Guilty,Deceptive Practice,White [Hispanic or Latino],1
2016,Finding Guilty,Domestic Battery,Black,25
2016,Finding Guilty,Domestic Battery,HISPANIC,1
2016,Finding Guilty,Domestic Battery,White,4
2016,Finding Guilty,Domestic Battery,White [Hispanic or Latino],3
2016,Finding Guilty,Driving With Suspended Or Revoked License,,1
2016,Finding Guilty,Driving With Suspended Or Revoked License,Black,67
2016,Finding Guilty,Driving With Suspended Or Revoked License,HISPANIC,1
2016,Finding Guilty,Driving With Suspended Or Revoked License,White,12
2016,Finding Guilty,Driving With Suspended Or Revoked License,White [Hispanic or Latino],13
2016,Finding Guilty,DUI,,1
2016,Finding Guilty,DUI,Black,12
2016,Finding Guilty,DUI,HISPANIC,2
2016,Finding Guilty,DUI,White,2
2016,Finding Guilty,DUI,White [Hispanic or Latino],10
2016,Finding Guilty,Escape - Failure to Return,Black,17
2016,Finding Guilty,Escape - Failure to Return,White,3
2016,Finding Guilty,Failure to Register as a Sex Offender,Black,12
2016,Finding Guilty,Failure to Register as a Sex Offender,White,1
2016,Finding Guilty,Failure to Register as a Sex Offender,White [Hispanic or Latino],2
2016,Finding Guilty,Forgery,,1
2016,Finding Guilty,Forgery,Black,26
2016,Finding Guilty,Forgery,White,1
2016,Finding Guilty,Fraud,Black,2
2016,Finding Guilty,Fraud,White,1
2016,Finding Guilty,Fraudulent ID,White [Hispanic or Latino],1
2016,Finding Guilty,Gun - Non UUW,Black,1
2016,Finding Guilty,Home Invasion,Black,11
2016,Finding Guilty,Home Invasion,White,1
2016,Finding Guilty,Home Invasion,White [Hispanic or Latino],4
2016,Finding Guilty,Homicide,Black,37
2016,Finding Guilty,Homicide,White,1
2016,Finding Guilty,Homicide,White [Hispanic or Latino],5
2016,Finding Guilty,Identity Theft,Black,19
2016,Finding Guilty,Identity Theft,HISPANIC,1
2016,Finding Guilty,Identity Theft,White,3
2016,Finding Guilty,Identity Theft,White [Hispanic or Latino],2
2016,Finding Guilty,Identity Theft,White/Black [Hispanic or Latino],1
2016,Finding Guilty,Impersonating Police Officer,Black,1
2016,Finding Guilty,Impersonating Police Officer,White,1
2016,Finding Guilty,Intimidation,Black,2
2016,Finding Guilty,Intimidation,White,1
2016,Finding Guilty,Kidnapping,Black,1
2016,Finding Guilty,Kidnapping,White [Hispanic or Latino],6
2016,Finding Guilty,Major Accidents,Black,1
2016,Finding Guilty,Major Accidents,White,1
2016,Finding Guilty,Narcotics,,1
2016,Finding Guilty,Narcotics,Asian,2
2016,Finding Guilty,Narcotics,Biracial,2
2016,Finding Guilty,Narcotics,Black,435
2016,Finding Guilty,Narcotics,Unknown,1
2016,Finding Guilty,Narcotics,White,45
2016,Finding Guilty,Narcotics,White [Hispanic or Latino],34
2016,Finding Guilty,Narcotics,White/Black [Hispanic or Latino],2
2016,Finding Guilty,Obstructing Justice,,1
2016,Finding Guilty,Obstructing Justice,Black,3
2016,Finding Guilty,Other Offense,Asian,1
2016,Finding Guilty,Other Offense,Black,30
2016,Finding Guilty,Other Offense,White,6
2016,Finding Guilty,Other Offense,White [Hispanic or Latino],5
2016,Finding Guilty,Possession Of Burglary Tools,Black,1
2016,Finding Guilty,Possession of Contraband in Penal Institution,Black,1
2016,Finding Guilty,Possession of Contraband in Penal Institution,White [Hispanic or Latino],1
2016,Finding Guilty,Possession of Stolen Motor Vehicle,Black,32
2016,Finding Guilty,Possession of Stolen Motor Vehicle,White,3
2016,Finding Guilty,Possession of Stolen Motor Vehicle,White [Hispanic or Latino],2
2016,Finding Guilty,PROMIS Conversion,Black,13
2016,Finding Guilty,PROMIS Conversion,HISPANIC,1
2016,Finding Guilty,PROMIS Conversion,White,2
2016,Finding Guilty,PROMIS Conversion,White [Hispanic or Latino],2
2016,Finding Guilty,Reckless Discharge of Firearm,Black,14
2016,Finding Guilty,Reckless Discharge of Firearm,White,1
2016,Finding Guilty,Reckless Discharge of Firearm,White [Hispanic or Latino],3
2016,Finding Guilty,Residential Burglary,Black,44
2016,Finding Guilty,Residential Burglary,HISPANIC,1
2016,Finding Guilty,Residential Burglary,White,7
2016,Finding Guilty,Residential Burglary,White [Hispanic or Latino],4
2016,Finding Guilty,Retail Theft,,2
2016,Finding Guilty,Retail Theft,Black,97
2016,Finding Guilty,Retail Theft,White,15
2016,Finding Guilty,Retail Theft,White [Hispanic or Latino],6
2016,Finding Guilty,Retail Theft,White/Black [Hispanic or Latino],2
2016,Finding Guilty,Robbery,Black,27
2016,Finding Guilty,Robbery,White,3
2016,Finding Guilty,Robbery,White [Hispanic or Latino],2
2016,Finding Guilty,Sex Crimes,Black,29
2016,Finding Guilty,Sex Crimes,White,6
2016,Finding Guilty,Sex Crimes,White [Hispanic or Latino],18
2016,Finding Guilty,Stalking,Black,1
2016,Finding Guilty,Stalking,White,2
2016,Finding Guilty,Theft,,1
2016,Finding Guilty,Theft,Black,43
2016,Finding Guilty,Theft,White,1
2016,Finding Guilty,Theft,White [Hispanic or Latino],9
2016,Finding Guilty,Theft by Deception,Black,3
2016,Finding Guilty,Unlawful Restraint,Black,2
2016,Finding Guilty,Unlawful Restraint,White,1
2016,Finding Guilty,Unlawful Restraint,White [Hispanic or Latino],1
2016,Finding Guilty,UUW - Unlawful Use of Weapon,,1
2016,Finding Guilty,UUW - Unlawful Use of Weapon,Asian,1
2016,Finding Guilty,UUW - Unlawful Use of Weapon,Black,273
2016,Finding Guilty,UUW - Unlawful Use of Weapon,White,13
2016,Finding Guilty,UUW - Unlawful Use of Weapon,White [Hispanic or Latino],39
2016,Finding Guilty,Vehicular Hijacking,Black,7
2016,Finding Guilty,Vehicular Hijacking,White,1
2016,Finding Guilty,Vehicular Hijacking,White/Black [Hispanic or Latino],1
2016,Finding Guilty,Vehicular Invasion,Black,3
2016,Finding Guilty,Violation of Sex Offender Registration,Black,1
2016,Finding Guilty,Violation Order Of Protection,White,1
2016,Finding Guilty - Amended Charge,Domestic Battery,Black,1
2016,Finding Guilty - Amended Charge,Driving With Suspended Or Revoked License,White [Hispanic or Latino],1
2016,Finding Guilty - Amended Charge,Narcotics,Black,1
2016,Finding Guilty - Amended Charge,PROMIS Conversion,HISPANIC,2
2016,Finding Guilty - Amended Charge,Residential Burglary,White,1
2016,Finding Guilty - Amended Charge,Retail Theft,Black,2
2016,Finding Guilty - Lesser Included,Aggravated Battery With A Firearm,Black,1
2016,Finding Guilty - Lesser Included,Aggravated Battery With A Firearm,White [Hispanic or Latino],1
2016,Finding Guilty - Lesser Included,Homicide,Black,1
2016,Finding Guilty - Lesser Included,Narcotics,Black,1
2016,Finding Guilty - Lesser Included,Narcotics,White [Hispanic or Latino],1
2016,Finding Not Not Guilty,Aggravated Battery,Black,1
2016,Finding Not Not Guilty,Aggravated Battery,White,1
2016,Finding Not Not Guilty,Aggravated Battery Police Officer,Black,1
2016,Finding Not Not Guilty,Aggravated Battery With A Firearm,Black,1
2016,Finding Not Not Guilty,Aggravated DUI,Black,1
2016,Finding Not Not Guilty,Aggravated Fleeing and Eluding,Asian,1
2016,Finding Not Not Guilty,Arson,Black,1
2016,Finding Not Not Guilty,Attempt Homicide,White [Hispanic or Latino],1
2016,Finding Not Not Guilty,Burglary,Black,1
2016,Finding Not Not Guilty,Domestic Battery,White [Hispanic or Latino],1
2016,Finding Not Not Guilty,Failure to Register as a Sex Offender,White,1
